season,origin,cancelled,is_core,colorway_sku,colorway_name,style_sku,style_name,source,vendor,brand,variant_count,missing_count,missing_fields,needs_variants,needs_price,needs_hs_code,needs_customs_desc,needs_weight,needs_fibre,needs_country_of_origin,needs_manufacturer,src_price,src_hs_code,src_customs_desc,src_weight,src_fibre,src_origin,src_manufacturer,fully_recoverable,unrecoverable_fields,cin7_attribute3
CONTINUITY,NEW,,,VN-ONLN-11414,Vintage Rugby Shirt (M),VN-ONLN-11414,Vintage Rugby Shirt (M),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,LIV-AIF-NV-SRSK,Aiofe Navy Seersucker,LIV-AIF-NV-SRSK,Aiofe Navy Seersucker,CIN7_IMPORT,Livid Femme,Livid,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,CIN7,,NONE,NO,manufacturer,Women Dress - 100% Cotton
CONTINUITY,NEW,,,IMP-LIV-BRNS-FDSLVG,Barnes Japan Fade Selvage 31/32*,IMP-LIV-BRNS-FDSLVG,Barnes Japan Fade Selvage 31/32*,CIN7_IMPORT,Livid Men,Livid,6,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,CIN7,,NONE,NO,manufacturer,Men's jeans - 100% cotton
CONTINUITY,NEW,,,VN-ONLN-13286,Caribbean Cotton Shirt (M),VN-ONLN-13286,Caribbean Cotton Shirt (M),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,LIV-KVN-FLNT,Needle Flint,LIV-KVN-FLNT,Needle Flint,CIN7_IMPORT,Livid Men,Livid,5,4,customs desc; fibre; origin; manufacturer,,,,1,,1,1,1,,,CIN7,,CIN7,CIN7,NONE,NO,manufacturer,Men's T-Shirt - 100% Cotton
CONTINUITY,NEW,,,STORAGE-RENHOLDSARTIKLER,Renholdsartikler,STORAGE-RENHOLDSARTIKLER,Renholdsartikler,CIN7_IMPORT,Storage,Storage,1,5,HS code; customs desc; fibre; origin; manufacturer,,,1,1,,1,1,1,,NONE,CIN7,,NONE,NONE,NONE,NO,HS code; fibre; origin; manufacturer,Lager
CONTINUITY,NEW,,,STORAGE-JEANS-HENGERE-METALL,Jeans Hengere Metall,STORAGE-JEANS-HENGERE-METALL,Jeans Hengere Metall,CIN7_IMPORT,LAGER,LAGER,1,6,HS code; customs desc; weight; fibre; origin; manufacturer,,,1,1,1,1,1,1,,NONE,NONE,NONE,NONE,NONE,NONE,NO,HS code; customs desc; weight; fibre; origin; manufacturer,
CONTINUITY,NEW,,,OLD-LIV-VR-JP-BLKCMF,1st ed - Vår Japan Black Comfort,OLD-LIV-VR-JP-BLKCMF,1st ed - Vår Japan Black Comfort,CIN7_IMPORT,Livid Femme,Livid,8,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,CIN7,,NONE,NO,manufacturer,Men's jeans - 100% cotton
CONTINUITY,NEW,,,EXT-NV-MRK-KNT,"Market knit (all strikk, bortsett fra qt zips)",EXT-NV-MRK-KNT,"Market knit (all strikk, bortsett fra qt zips)",CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used clothing - Vintage
CONTINUITY,NEW,,,VN-ONLN-13168,Women's Tommy Hilfiger Tennis Dress (XL),VN-ONLN-13168,Women's Tommy Hilfiger Tennis Dress (XL),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,LIV-STN-CHNLS,Stone Checked Nut Loose,LIV-STN-CHNLS,Stone Checked Nut Loose,CIN7_IMPORT,Livid Men,Livid,3,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,CIN7,,NONE,NO,manufacturer,Men's Shirt - 100% cotton
CONTINUITY,NEW,,,VN-ONLN-13129,Women's Lee Shirt (M),VN-ONLN-13129,Women's Lee Shirt (M),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-9031,Y2K Steelers sweat (XL),VN-ONLN-9031,Y2K Steelers sweat (XL),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-12433,Rugby Shirt (S),VN-ONLN-12433,Rugby Shirt (S),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,EXT-PB-IBRS-GL,Iberis Lisse Gold,EXT-PB-IBRS-GL,Iberis Lisse Gold,CIN7_IMPORT,Paraboot,Paraboot,5,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Men Shoes
CONTINUITY,NEW,,,LIV-STN-MLLN,Stone Dove Linen,LIV-STN-MLLN,Stone Dove Linen,CIN7_IMPORT,Livid Men,Livid,2,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,CIN7,,NONE,NO,manufacturer,Men's Shirt - 100% cotton
CONTINUITY,NEW,,,VN-ONLN-9176,Polo Ralph Lauren Flannel shirt (L),VN-ONLN-9176,Polo Ralph Lauren Flannel shirt (L),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,LIV-ELLA-JP-ODVTG,Ella Japan Old Vintage,LIV-ELLA-JP-ODVTG,Ella Japan Old Vintage,CIN7_IMPORT,Livid Femme,Livid,2,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,CIN7,,NONE,NO,manufacturer,Men's jeans - 100% cotton
CONTINUITY,NEW,,,VN-ONLN-10920,Diesel Fanker Bootcut Jeans (W27),VN-ONLN-10920,Diesel Fanker Bootcut Jeans (W27),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-11373,Tommy Hilfilger Shirt (S),VN-ONLN-11373,Tommy Hilfilger Shirt (S),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,EXT-ABL-NRTR2,Nurture - 50ML,EXT-ABL-NRTR2,Nurture - 50ML,CIN7_IMPORT,Abel,Abel,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Perfume - Non alcoholic
CONTINUITY,NEW,,,VN-ONLN-13350,Guess Biker Faux Leather Jacket (L),VN-ONLN-13350,Guess Biker Faux Leather Jacket (L),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-9525,1070's handknit Aran cardigan (S),VN-ONLN-9525,1070's handknit Aran cardigan (S),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,EXT-PB-BRC-EC,Bergerac lis ecorce,EXT-PB-BRC-EC,Bergerac lis ecorce,CIN7_IMPORT,Paraboot,Paraboot,2,4,HS code; customs desc; fibre; manufacturer,,,1,1,,1,,1,,CIN7,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Men Shoes
CONTINUITY,NEW,,,VN-ONLN-10370,90's Oilers Hockey sweat (M),VN-ONLN-10370,90's Oilers Hockey sweat (M),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-10576,Tommy Bahama Silk Shirt  (XL),VN-ONLN-10576,Tommy Bahama Silk Shirt  (XL),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-13423,1993 Geneva SSL All-Stars Tee (XL),VN-ONLN-13423,1993 Geneva SSL All-Stars Tee (XL),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-13090,Eddie Bauer Adventure Shirt (L),VN-ONLN-13090,Eddie Bauer Adventure Shirt (L),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-9344,Y2K varsity jacket (L),VN-ONLN-9344,Y2K varsity jacket (L),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-12741,Tommy Hilfiger Shirt (L),VN-ONLN-12741,Tommy Hilfiger Shirt (L),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,LIV-EDVRD-JP-LHTSTN,Edvard Japan Light Stone,LIV-EDVRD-JP-LHTSTN,Edvard Japan Light Stone,CIN7_IMPORT,Livid Men,Livid,2,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,CIN7,,NONE,NO,manufacturer,Men's jeans - 100% cotton
CONTINUITY,NEW,,,VN-ONLN-9753,Tommy Hilfiger pima cotton cashmere sweater (L),VN-ONLN-9753,Tommy Hilfiger pima cotton cashmere sweater (L),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-12659,Womens Polo Ralph Lauren Crewneck (XL),VN-ONLN-12659,Womens Polo Ralph Lauren Crewneck (XL),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-10977,Versace Sunglasses (OneSize),VN-ONLN-10977,Versace Sunglasses (OneSize),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-13190,Camberwell Hockey Club Rugby Shirt (L),VN-ONLN-13190,Camberwell Hockey Club Rugby Shirt (L),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-10109,NFL Jacksonville Jaguars tee (M),VN-ONLN-10109,NFL Jacksonville Jaguars tee (M),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,2526-1208-5120,M.O.P button 5120 Trocas Smoke Brown,2526-1208-5120,M.O.P button 5120 Trocas Smoke Brown,CIN7_IMPORT,Livid,Livid,3,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Mother of pearl buttons
CONTINUITY,NEW,,,EXT-PRB-CMB-NR,Chambord Lis Noir,EXT-PRB-CMB-NR,Chambord Lis Noir,CIN7_IMPORT,Paraboot,Paraboot,7,4,HS code; customs desc; fibre; manufacturer,,,1,1,,1,,1,,CIN7,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Men Shoes
CONTINUITY,NEW,,,VN-ONLN-13566,Shetland Wool Knit Sweater (M),VN-ONLN-13566,Shetland Wool Knit Sweater (M),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-10991,Chanel Sunglasses (OneSize),VN-ONLN-10991,Chanel Sunglasses (OneSize),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,LIV-KN-NWK-FN-SLK,Keen Oak Fine Silk,LIV-KN-NWK-FN-SLK,Keen Oak Fine Silk,CIN7_IMPORT,Livid Men,Livid,4,4,customs desc; fibre; origin; manufacturer,,,,1,,1,1,1,,,CIN7,,CIN7,CIN7,NONE,NO,manufacturer,Men's Shirt - 100% cotton
CONTINUITY,NEW,,,VN-ONLN-9820,1994 Cleveland Guardians tee (L),VN-ONLN-9820,1994 Cleveland Guardians tee (L),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-10791,MaxMara Shirt (L),VN-ONLN-10791,MaxMara Shirt (L),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,LIV-EDV-JP-CDLK,Edvard Japan Cold Lake,LIV-EDV-JP-CDLK,Edvard Japan Cold Lake,CIN7_IMPORT,Livid Men,Livid,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,CIN7,,NONE,NO,manufacturer,Men's jeans - 100% cotton
CONTINUITY,NEW,,,VN-ONLN-10929,Vintage Diesel Sidebag (OneSize),VN-ONLN-10929,Vintage Diesel Sidebag (OneSize),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-13306,Jamaica Jaxx Silk Shirt (XL),VN-ONLN-13306,Jamaica Jaxx Silk Shirt (XL),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-13417,Champion Kalaska Tee (L),VN-ONLN-13417,Champion Kalaska Tee (L),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-9089,Levi's Y2K Harley Type III relaxed trucker jacket (XL),VN-ONLN-9089,Levi's Y2K Harley Type III relaxed trucker jacket (XL),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-12986,Russell San Francisco 49ers Sweatshirt (L),VN-ONLN-12986,Russell San Francisco 49ers Sweatshirt (L),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-9314,80's Bandana (OneSize),VN-ONLN-9314,80's Bandana (OneSize),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-9275,90's Oakland Athletics tee (XL),VN-ONLN-9275,90's Oakland Athletics tee (XL),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-11568,Woolrich Shirt (M),VN-ONLN-11568,Woolrich Shirt (M),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-9945,Reworked Big-E 555 Levi's denim dress (S),VN-ONLN-9945,Reworked Big-E 555 Levi's denim dress (S),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-13585,Woolrich Heavyweight Flannel Shirt (L),VN-ONLN-13585,Woolrich Heavyweight Flannel Shirt (L),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-11430,SF 49ers Fleece Jacket (XL),VN-ONLN-11430,SF 49ers Fleece Jacket (XL),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,EXT-VN-PLSTP,Plisse Top,EXT-VN-PLSTP,Plisse Top,CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used clothing - Vintage
CONTINUITY,NEW,,,LIV-JNE-SHRTS-GRY,"Jone Shorts Grey, 2929",LIV-JNE-SHRTS-GRY,"Jone Shorts Grey, 2929",CIN7_IMPORT,Livid Men,Livid,4,5,HS code; customs desc; fibre; origin; manufacturer,,,1,1,,1,1,1,,CIN7,CIN7,,CIN7,CIN7,NONE,NO,manufacturer,Men's jeans - 100% cotton
CONTINUITY,NEW,,,VN-ONLN-13479,Chaps by Ralph Lauren Quarter Zip Knit (XL),VN-ONLN-13479,Chaps by Ralph Lauren Quarter Zip Knit (XL),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-10105,Champion Tee (M),VN-ONLN-10105,Champion Tee (M),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-10867,Silk Resort Shirt (L),VN-ONLN-10867,Silk Resort Shirt (L),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-11628,Chaps by Ralph Lauren Shirt (S),VN-ONLN-11628,Chaps by Ralph Lauren Shirt (S),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-13288,Caribbean Silk Shirt (XL),VN-ONLN-13288,Caribbean Silk Shirt (XL),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-10264,Tommy Hilfiger shirt (L),VN-ONLN-10264,Tommy Hilfiger shirt (L),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,STORAGE-ALARM,Alarm,STORAGE-ALARM,Alarm,CIN7_IMPORT,LAGER,LAGER,1,6,HS code; customs desc; weight; fibre; origin; manufacturer,,,1,1,1,1,1,1,,NONE,NONE,NONE,NONE,NONE,NONE,NO,HS code; customs desc; weight; fibre; origin; manufacturer,
CONTINUITY,NEW,,,VN-ONLN-10241,Gucci Sunglasses (OneSize),VN-ONLN-10241,Gucci Sunglasses (OneSize),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-10219,Nina Ricci Sunglasses (OneSize),VN-ONLN-10219,Nina Ricci Sunglasses (OneSize),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-10459,Etro Pique (M) (XL),VN-ONLN-10459,Etro Pique (M) (XL),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-11044,90's Boy Scout Shirt (L),VN-ONLN-11044,90's Boy Scout Shirt (L),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,EXT-VN-CRD-CLNPT,Print Cord Clean Pattern,EXT-VN-CRD-CLNPT,Print Cord Clean Pattern,CIN7_IMPORT,Vintage,Vintage,1,5,HS code; customs desc; fibre; origin; manufacturer,,,1,1,,1,1,1,,CIN7,CIN7,,NONE,CIN7,NONE,NO,fibre; manufacturer,Used clothing - Vintage
CONTINUITY,NEW,,,VN-ONLN-9907,Tommy Hilfiger check shirt (L),VN-ONLN-9907,Tommy Hilfiger check shirt (L),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-11755,L.L. Bean Shirt (L),VN-ONLN-11755,L.L. Bean Shirt (L),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,IMP-LIV-K-JPN-FD,Kai Japan Fade 32/34*,IMP-LIV-K-JPN-FD,Kai Japan Fade 32/34*,CIN7_IMPORT,Livid Men,Livid,7,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,CIN7,,NONE,NO,manufacturer,Men's jeans - 100% cotton
CONTINUITY,NEW,,,STORAGE-CADICA,Cadica,STORAGE-CADICA,Cadica,CIN7_IMPORT,LAGER,LAGER,1,6,HS code; customs desc; weight; fibre; origin; manufacturer,,,1,1,1,1,1,1,,NONE,NONE,NONE,NONE,NONE,NONE,NO,HS code; customs desc; weight; fibre; origin; manufacturer,
CONTINUITY,NEW,,,LIV-SMPLS-F-STRK,"Sample strikk, dame",LIV-SMPLS-F-STRK,"Sample strikk, dame",CIN7_IMPORT,Livid Femme,Livid,1,5,price; HS code; customs desc; fibre; manufacturer,,1,1,1,,1,,1,NONE,NONE,NONE,,NONE,,NONE,NO,price; HS code; customs desc; fibre; manufacturer,
CONTINUITY,NEW,,,VN-ONLN-9484,80's Italian pattern knit (S),VN-ONLN-9484,80's Italian pattern knit (S),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,LIV-NIK-KHKI-LIN,Nikka Khaki Linen,LIV-NIK-KHKI-LIN,Nikka Khaki Linen,CIN7_IMPORT,Livid Femme,Livid,4,4,customs desc; fibre; origin; manufacturer,,,,1,,1,1,1,,,CIN7,,CIN7,CIN7,NONE,NO,manufacturer,Men's Shirt - 100% cotton
CONTINUITY,NEW,,,VN-ONLN-12708,Silk Resort Shirt (L),VN-ONLN-12708,Silk Resort Shirt (L),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,STORAGE-REPAIR-SERVICE-BOOKLET,Repair Service Booklet,STORAGE-REPAIR-SERVICE-BOOKLET,Repair Service Booklet,CIN7_IMPORT,Storage,Storage,1,5,price; HS code; customs desc; fibre; manufacturer,,1,1,1,,1,,1,NONE,NONE,CIN7,,NONE,,NONE,NO,price; HS code; fibre; manufacturer,Lager
CONTINUITY,NEW,,,VN-ONLN-10282,Tommy Hilfiger shirt (M),VN-ONLN-10282,Tommy Hilfiger shirt (M),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-10338,Polo Ralph Lauren Shirt (XL),VN-ONLN-10338,Polo Ralph Lauren Shirt (XL),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,STORAGE-KLESKLYPER,Klesklyper,STORAGE-KLESKLYPER,Klesklyper,CIN7_IMPORT,Storage,Storage,1,5,HS code; customs desc; fibre; origin; manufacturer,,,1,1,,1,1,1,,NONE,CIN7,,NONE,NONE,NONE,NO,HS code; fibre; origin; manufacturer,Lager
CONTINUITY,NEW,,,VN-ONLN-10063,Time Life Books scarf (OneSize),VN-ONLN-10063,Time Life Books scarf (OneSize),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,LIV-JN-TRSR-JPN-NVY,Jone Trouser Japan Navy,LIV-JN-TRSR-JPN-NVY,Jone Trouser Japan Navy,CIN7_IMPORT,Livid Men,Livid,4,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,CIN7,,NONE,NO,manufacturer,Men's trouser - 100% cotton
CONTINUITY,NEW,,,VN-ONLN-12102,Daks Tie (OneSize),VN-ONLN-12102,Daks Tie (OneSize),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
